timestamp,open,high,low,close,volume,vwap,transactions,%K,RSI,MACD,%R,PROC
12/3/2021 18:00,161.57,161.58,159.77,159.92,11827355,160.563,113515,2.664298401,34.96572682,0.193354673,-97.3357016,-0.024283099
12/3/2021 19:00,159.92,160.72,159.75,160.075,10273707,160.2141,99638,5.752212389,35.98949028,0.251901141,-94.24778761,-0.019748928
12/3/2021 20:00,160.07,162.18,159.72,161.84,17950153,160.7634,162984,37.32394366,46.34687385,0.159095881,-62.67605634,-0.005915124
12/3/2021 21:00,161.84,163.95,161.2,161.3,4233070,161.827,4444,27.81690141,44.00104922,0.121717432,-72.18309859,0.001707809
12/3/2021 22:00,161.3,161.84,161.2,161.43,139722,161.5581,1232,30.1056338,44.72636545,0.078358916,-69.8943662,-0.00099016
12/3/2021 23:00,161.55,161.56,161.37,161.37,42889,161.4952,422,29.04929577,44.44026619,0.045380609,-70.95070423,0.009067034
12/4/2021 0:00,161.38,161.56,161.2,161.25,51700,161.3805,499,26.93661972,43.83631499,0.024339554,-73.06338028,0.007340309
12/6/2021 9:00,163.29,164.25,162.8,163.2,184575,163.5501,3008,61.26760563,54.62723533,-0.119445337,-38.73239437,0.008403361
12/6/2021 10:00,163.18,163.8,161.84,162.12,113150,162.776,2191,42.25352113,49.0107101,-0.140152704,-57.74647887,0.005083695
12/6/2021 11:00,162.09,163.2,162.09,163.2,67112,162.648,1521,66.41221374,54.09366016,-0.219396292,-33.58778626,0.010964505
12/6/2021 12:00,163.13,163.65,162.02,163.51,433954,162.9743,5795,83.66445916,55.46596792,-0.281802198,-16.33554084,0.013261449
12/6/2021 13:00,162.3102,164.08,161.436,163.95,1056754,163.5859,9810,93.37748344,57.41196472,-0.338005785,-6.622516556,0.016744186
12/6/2021 14:00,163.95,167.16,163.51,167.12,22375709,165.751,201131,99.46236559,68.19492115,-0.560095509,-0.537634409,0.024019608
12/6/2021 15:00,167.1,167.8799,165.28,165.9999,22361686,166.642,202445,76.96050197,62.20202204,-0.600588734,-23.03949803,0.023932272
12/6/2021 16:00,165.99,166.24,164.9028,165.61,10281831,165.6054,96552,72.18225714,60.21823929,-0.570183496,-27.81774286,0.014767157
12/6/2021 17:00,165.61,166.44,165.6,166.2899,7329579,166.1039,67087,80.51446709,62.46619959,-0.563672168,-19.48553291,0.017001407
12/6/2021 18:00,166.3,166.42,165.57,166.195,7371664,166.0772,64814,74.77656851,61.94008267,-0.521912388,-25.22343149,0.013693199
12/6/2021 19:00,166.195,166.5,165.29,165.55,6972537,165.8141,67796,65.12073534,58.34336112,-0.424054458,-34.87926466,-0.009394447
12/6/2021 20:00,165.54,165.83,164.99,165.29,12360112,165.3975,112050,61.2284615,56.90882022,-0.319696031,-38.7715385,-0.004276509
12/6/2021 21:00,165.32,165.32,164.89,165.29,4290475,165.3127,2936,61.2284615,56.90882022,-0.232554387,-38.7715385,-0.00193225
12/6/2021 22:00,165.31,165.32,165.04,165.1,724297,165.3092,1026,56.8599761,55.74712138,-0.148144827,-43.1400239,-0.007155576
12/6/2021 23:00,165.15,165.2,165.02,165.09,27115,165.074,351,56.70479058,55.68269476,-0.080996253,-43.29520942,-0.006648816
12/7/2021 0:00,165.08,165.1,164.83,165.1,64495,165.0137,579,56.8599761,55.73778323,-0.02927595,-43.1400239,-0.002718212
12/7/2021 9:00,168.22,168.63,166.14,168.08,127071,168.1057,2168,92.35474006,68.35977442,-0.179063576,-7.645259939,0.016879424
12/7/2021 10:00,168.15,168.9,168.15,168.85,76412,168.5321,926,99.3301179,70.68588643,-0.306115187,-0.669882101,0.021537903
12/7/2021 11:00,168.85,168.91,168.06,168.4,96726,168.3877,1467,90.55555556,67.5599039,-0.333828393,-9.444444444,0.019987886
12/7/2021 12:00,168.35,168.8,168.12,168.52,331373,168.3946,4097,90.44117647,67.96672974,-0.333385933,-9.558823529,0.020776546
12/7/2021 13:00,168.2999,169.45,164.907,168.95,772323,168.9054,10262,89.17748918,69.44541155,-0.33431762,-10.82251082,0.0233192
12/7/2021 14:00,168.94,170.78,168.34,170.1552,20997830,169.7467,177779,89.49915966,73.18199942,-0.384712673,-10.50084034,0.012346502
12/7/2021 15:00,170.15,171.28,169.97,170.745,19316724,170.6779,160455,91.70542636,74.80578935,-0.423369977,-8.294573643,0.011222979
12/7/2021 16:00,170.74,171.4773,170.48,171.0666,13065793,170.9891,105844,93.82155161,75.67081112,-0.434584452,-6.178448393,0.015834917
12/7/2021 17:00,171.0711,171.58,170.81,171.11,9949517,171.2528,77179,93.03703704,75.79160658,-0.409285242,-6.962962963,0.015369096
12/7/2021 18:00,171.1,171.14,170.321,170.45,7971534,170.7232,65847,83.25925926,70.09217656,-0.316645606,-16.74074074,0.008878366
12/7/2021 19:00,170.44,170.445,169.45,169.93,9346122,169.8995,71311,75.55555556,65.88818397,-0.194857878,-24.44444444,-0.001323498
12/7/2021 20:00,169.93,171.27,169.8101,171.2,20416194,170.3862,132740,94.37037037,70.53618703,-0.174883773,-5.62962963,0.002664793
12/7/2021 21:00,171.18,173.8799,171.02,172.8,6229107,171.4329,16986,88.06727146,75.13325969,-0.240421756,-11.93272854,0.010132896
12/7/2021 22:00,172.75,173.29,171.18,172.6,2572439,171.3526,3903,85.73593821,73.58767713,-0.240783597,-14.26406179,0.008707849
12/7/2021 23:00,172.6,172.6,172.11,172.35,162667,172.4118,1536,82.94977098,71.60479552,-0.196537463,-17.05022902,0.011146964
12/8/2021 0:00,172.37,172.6,172.07,172.58,204772,172.3878,1441,85.51304484,72.34315331,-0.156817984,-14.48695516,0.015594657
12/8/2021 9:00,172.86,173.48,172.38,172.78,149460,173.0511,3070,87.74197862,73.00060337,-0.119747731,-12.25802138,0.009228972
12/8/2021 10:00,172.81,172.87,171.9,172.24,67982,172.3179,1302,81.72385739,68.28097032,-0.038807153,-18.27614261,-0.003240741
12/8/2021 11:00,172.18,173.1,172.15,172.4,139546,172.5255,2100,73.28652142,68.92209779,0.020824778,-26.71347858,-0.001158749
12/8/2021 12:00,172.48,172.74,172,172.29,366951,172.3715,5139,64.10979932,67.90587431,0.081150446,-35.89020068,-0.000348129
12/8/2021 13:00,172.5499,172.7398,171.55,172.091,815523,171.8644,7715,59.61759859,66.00967746,0.144241213,-40.38240141,-0.002833469
12/8/2021 14:00,172.09,173.46,170.7,172.7201,18539400,172.271,154737,73.8188221,68.96049375,0.152600937,-26.1811779,-0.000346684
12/8/2021 15:00,172.68,174.4465,172,173.92,23817011,173.7076,180938,89.46262384,73.65780097,0.08945435,-10.53737616,0.009753832
12/8/2021 16:00,173.92,174.87,173.27,174.8301,15340089,174.2435,116922,99.26383764,76.55580052,0.003082267,-0.736162362,0.014095708
12/8/2021 17:00,174.83,174.83,173.75,174.27,9318607,174.2675,79483,88.14205814,71.35319549,0.000470147,-11.85794186,0.011492251
12/8/2021 18:00,174.28,174.82,174.035,174.54,6783482,174.4303,60343,92.08633094,72.32940738,-0.002467429,-7.913669065,0.014230843
12/8/2021 19:00,174.54,175.96,174.0726,174.7754,15095520,174.9653,117332,77.47908745,73.18730555,-0.003242218,-22.52091255,0.011899599
12/8/2021 20:00,174.7729,175.28,174.05,175.01,15870766,174.5513,133319,81.9391635,74.05077678,-0.002562692,-18.0608365,0.006267249
12/8/2021 21:00,175.08,175.35,174.96,175.2,3136410,175.0853,4608,85.5513308,74.75972065,0.001843957,-14.4486692,0.002115768
12/8/2021 22:00,175.15,175.25,174.62,174.87,166398,175.0437,1759,79.27756654,71.12512937,0.041529944,-20.72243346,0.003442933
12/8/2021 23:00,174.87,174.92,174.48,174.72,118227,174.7094,864,76.42585551,69.47180341,0.089668365,-23.57414449,0.001031282
12/9/2021 0:00,174.71,174.79,174.6,174.75,86110,174.7031,690,76.99619772,69.62388698,0.12889154,-23.00380228,-0.000145329
12/9/2021 9:00,175.58,175.58,174.4,174.56,48016,174.6759,1425,73.38403042,67.33594435,0.17421454,-26.61596958,-0.002571282
12/9/2021 10:00,174.56,174.56,173.7,173.85,81562,174.006,1416,59.88593156,59.47122579,0.253768312,-40.11406844,-0.007705479
12/9/2021 11:00,173.85,173.9,173.61,173.85,40700,173.7841,968,59.88593156,59.47122579,0.304724408,-40.11406844,-0.005832904
12/9/2021 12:00,173.85,174.69,173.85,174.57,228480,174.3536,3300,64.8989899,64.36611552,0.288447231,-35.1010101,-0.000858516
12/9/2021 13:00,174.1001,174.77,173.82,174.69,936569,174.7126,6160,52.78810409,65.12218575,0.268511249,-47.21189591,-0.000343348
12/9/2021 14:00,174.73,176.75,174.55,176.11,17026060,176.0521,140346,79.61783439,72.54558671,0.163760811,-20.38216561,0.008879468
12/9/2021 15:00,176.13,176.2,173.92,175.92,22486951,175.1697,179111,73.56687898,70.38687194,0.11370403,-26.43312102,0.011906816
12/9/2021 16:00,175.92,175.95,174.68,174.7183,12954893,175.288,98278,35.29617834,58.52500907,0.164851604,-64.70382166,0.004994536
12/9/2021 17:00,174.725,175.815,174.48,175.5,10678371,175.2119,77840,60.1910828,62.90438785,0.149810208,-39.8089172,0.005327376
12/9/2021 18:00,175.5,175.9599,175.1306,175.645,8502893,175.5592,66158,64.8089172,63.6706829,0.134359175,-35.1910828,0.005466827
12/9/2021 19:00,175.65,175.96,175.16,175.36,8297787,175.568,65128,55.73248408,61.00328244,0.146594687,-44.26751592,-0.004258702
12/9/2021 20:00,175.37,175.7199,174.19,174.62,16159625,174.9212,137674,32.1656051,54.60646021,0.204243236,-67.8343949,-0.007389723
12/9/2021 21:00,174.56,174.64,174.01,174.2,3368054,174.538,4116,18.78980892,51.31735621,0.266448047,-81.21019108,-0.002966489
12/9/2021 22:00,174.29,174.36,174.11,174.23,82723,174.2036,1490,19.74522293,51.54187714,0.298924257,-80.25477707,-0.007236467
12/9/2021 23:00,174.23,174.36,174.2,174.27,42916,174.2933,471,21.01910828,51.8606682,0.30974524,-78.98089172,-0.00782829
12/10/2021 0:00,174.29,174.34,174.12,174.15,52353,174.2175,652,17.19745223,50.78134944,0.315930239,-82.80254777,-0.006900091
12/10/2021 9:00,174.73,175.15,174.56,175,52466,174.9131,1333,40.27303754,57.52462896,0.256264888,-59.72696246,0.002176154
12/10/2021 10:00,174.96,174.97,174.48,174.68,12782,174.6865,432,29.35153584,54.49748116,0.23253287,-70.64846416,0.002755454
12/10/2021 11:00,174.66,175.19,174.66,175.05,62838,174.9247,762,39.92932862,57.29573725,0.188004824,-60.07067138,0.004706423
12/10/2021 12:00,175.01,175.15,174.63,174.74,142190,174.8925,2223,35.96491228,54.28366205,0.175742354,-64.03508772,0.002696964
12/10/2021 13:00,174.85,175.88,174.124,175.45,1074081,175.199,9303,73.84615385,59.5310885,0.118853781,-26.15384615,0.007464829
12/10/2021 14:00,175.46,176.556,174.69,175.18,15521614,175.7605,133156,45.95443833,56.8583335,0.099245017,-54.04556167,0.001028571
12/10/2021 15:00,175.18,176.99,175.09,176.14,19176407,176.2343,157856,71.47651007,63.18695623,0.025310785,-28.52348993,0.008358141
12/10/2021 16:00,176.12,176.74,175.4,176.7,11834178,176.1312,101013,90.26845638,66.29317221,-0.053329255,-9.731543624,0.009425878
12/10/2021 17:00,176.71,177.32,176.6,177.29,11088230,176.9619,87845,99.09365559,69.2382058,-0.132589362,-0.906344411,0.01459311
12/10/2021 18:00,177.3,177.8199,177.045,177.6839,10471705,177.541,85862,96.4303525,71.05641301,-0.195266674,-3.569647497,0.012732402
12/10/2021 19:00,177.6773,177.91,177.58,177.84,9519298,177.7749,83619,98.15789474,71.76855473,-0.228644032,-1.842105263,0.015184382
12/10/2021 20:00,177.831,179.63,177.67,179.5,24217125,178.466,180023,97.64065336,77.97474283,-0.337359463,-2.359346642,0.019075735
12/10/2021 21:00,179.45,179.75,179.22,179.58,2571567,179.4541,6806,96.98046181,78.22320053,-0.385997426,-3.019538188,0.016298812
12/10/2021 22:00,179.58,179.67,179.42,179.6,1406478,179.4576,2266,97.33380732,78.28913814,-0.389721565,-2.666192677,0.0130295
12/10/2021 23:00,179.66,179.71,179.5,179.65,80674,179.5852,840,98.22253822,78.46469383,-0.36612562,-1.777461785,0.011065156
12/11/2021 0:00,179.65,179.94,179.63,179.84,118294,179.831,1229,98.28060523,79.15448674,-0.334742792,-1.719394773,0.011246064
12/13/2021 9:00,180.45,181.37,180.37,181.1,144603,180.9972,3677,96.27380624,83.0352472,-0.367645505,-3.726193762,0.008913649
12/13/2021 10:00,181.1,181.42,180.99,181.4,62326,181.22,1618,99.72587719,83.80816907,-0.377014261,-0.274122807,0.010134759
12/13/2021 11:00,181.33,181.5,181.02,181.06,76436,181.3048,1859,93.53891336,79.39333435,-0.32943915,-6.461086637,0.008129176
12/13/2021 12:00,181.07,181.98,181.04,181.8,588569,181.5745,7172,97.38751814,81.65803797,-0.316838177,-2.612481858,0.011967715
12/13/2021 13:00,181.2,182.22,179.002,181.75,1397034,181.5389,13829,93.1085044,81.01020011,-0.275681313,-6.891495601,0.010620552
12/13/2021 14:00,181.77,181.8293,179.76,180.95,22135501,180.6291,232104,77.40213523,71.26781111,-0.170292532,-22.59786477,-0.000828272
12/13/2021 15:00,180.94,182.13,178.16,179.7801,32484274,180.0905,255645,52.85217391,59.91936497,-0.006174971,-47.14782609,-0.008929989
12/13/2021 16:00,179.7925,180,177.11,177.8517,21228974,178.3459,156516,14.5146771,46.7146473,0.234568773,-85.4853229,-0.01771954
12/13/2021 17:00,177.84,179.41,177.74,178.73,14797652,178.6731,113627,31.70254403,51.9125064,0.331069811,-68.29745597,-0.016886689
12/13/2021 18:00,178.73,179.15,177.34,178.1696,10911109,178.1611,82500,20.73581213,48.65149177,0.423162837,-79.26418787,-0.019699587
12/13/2021 19:00,178.16,178.779,177.79,178.65,9652720,178.3297,77620,30.1369863,51.46608495,0.440279861,-69.8630137,-0.012710694
12/13/2021 20:00,178.645,178.86,175.53,175.81,23011165,176.8393,186469,4.185351271,38.15214068,0.620401548,-95.81464873,-0.022083089
12/13/2021 21:00,175.74,175.85,175.4,175.74,5643448,175.7321,8428,4.985337243,37.8919469,0.715061167,-95.01466276,-0.011873375
12/13/2021 22:00,175.74,175.8,175.07,175.17,1148593,175.6794,3302,1.398601399,35.75368776,0.781471514,-98.6013986,-0.019918313
12/13/2021 23:00,175.2,175.74,175.19,175.49,848498,175.6954,1534,5.874125874,37.87327683,0.76811584,-94.12587413,-0.015039603
12/14/2021 0:00,175.49,175.71,175.43,175.69,93598,175.5793,1237,8.671328671,39.22288667,0.711371888,-91.32867133,-0.01656871
12/14/2021 9:00,177.27,177.84,175.74,175.85,326805,177.0638,4226,10.90909091,40.33947108,0.631338951,-89.09090909,0.000227518
12/14/2021 10:00,175.8,176.5,175.8,176.33,91606,176.2298,1781,17.62237762,43.68221416,0.519043856,-82.37762238,0.003357232
12/14/2021 11:00,176.33,176.73,176.16,176.4,87217,176.4836,1701,18.83852691,44.17345912,0.417396304,-81.16147309,0.00702175
12/14/2021 12:00,176.45,177.41,176,176.95,482930,177.0079,5949,26.62889518,48.01067345,0.296167243,-73.37110482,0.008319562
12/14/2021 13:00,176.64,177.42,174.58,175,1510464,175.8891,16313,7.749077491,38.03002871,0.327888574,-92.25092251,-0.003927372
12/14/2021 14:00,174.97,177.74,174.4,175.8604,19171629,176.496,176673,29.1497006,43.60113725,0.27371337,-70.8502994,5.91E-05
12/14/2021 15:00,175.87,176.09,173.15,173.36,22121813,174.4792,200646,3.5,34.02737662,0.382393862,-96.5,-0.016843419
12/14/2021 16:00,173.35,175.3,172.39,173.255,17860599,173.1106,148509,13.36939722,33.69280705,0.433711922,-86.63060278,-0.017828798
12/14/2021 17:00,173.24,173.47,172.21,173.445,12359449,172.8504,103394,18.57142857,34.93940099,0.426571456,-81.42857143,-0.019807855
12/14/2021 18:00,173.43,174.07,173.08,173.45,8578423,173.5832,76814,22.02486679,34.97404692,0.393998636,-77.97513321,-0.008857143
12/14/2021 19:00,173.45,174.7,173.38,174.52,10045071,174.2411,83757,41.03019538,42.08202307,0.278329138,-58.96980462,-0.007621955
12/14/2021 20:00,174.52,176.56,173.77,174.34,19361879,174.7143,157515,37.8330373,41.26485209,0.19577741,-62.1669627,0.005652976
12/14/2021 21:00,174.33,174.5,174.17,174.25,8197915,174.3301,3727,36.23445826,40.83784622,0.132120961,-63.76554174,0.00574298
12/14/2021 22:00,174.25,174.33,173.75,173.95,5851258,174.324,1952,30.90586146,39.37519849,0.096745243,-69.09413854,0.002911586
12/14/2021 23:00,173.95,174.44,173.81,174.05,84425,174.1717,845,33.27305606,40.14475856,0.055202262,-66.72694394,0.00345921
12/15/2021 0:00,174.03,174.44,173.95,174.44,58790,174.2401,706,40.32549729,43.17436214,-0.006661406,-59.67450271,-0.0004584
12/15/2021 9:00,174.7,174.97,173.34,173.99,43589,174.1655,1157,32.1880651,40.61959237,-0.024396733,-67.8119349,-0.002007571
12/15/2021 10:00,174,174.3,173.95,174.3,14975,174.1122,326,37.79385172,43.11673979,-0.061989322,-62.20614828,0.000286944
12/15/2021 11:00,174.16,174.24,173.81,174.11,43124,173.9739,702,34.35804702,41.95225738,-0.078007307,-65.64195298,0.000919805
12/15/2021 12:00,174.12,175.19,174,174.57,291751,174.7496,3925,54.25287356,45.77089436,-0.120966708,-45.74712644,0.002987647
12/15/2021 13:00,175.14,175.33,173.895,174.51,589868,174.7471,6526,52.87356322,45.35181544,-0.145099599,-47.12643678,0.000401284
12/15/2021 14:00,174.53,175.8494,172.96,173.74,15068183,174.523,134255,35.17241379,40.25758803,-0.110526096,-64.82758621,-0.001436864
12/15/2021 15:00,173.73,174.41,172.91,173.89,12249537,173.7113,113721,26.84931507,41.63301065,-0.099429256,-73.15068493,-0.002352266
12/15/2021 16:00,173.88,173.91,172.42,172.44,9087949,173.0533,86634,0.483091787,33.58392892,-0.001294035,-99.51690821,-0.009591637
12/15/2021 17:00,172.43,173.44,172.3108,173.43,9650200,172.7892,75169,26.33907559,41.85018296,-0.009461306,-73.66092441,-0.006530332
12/15/2021 18:00,173.43,173.82,172.86,173.48,8125504,173.3886,65167,33.04131577,42.24117991,-0.023818644,-66.95868423,-0.005902241
12/15/2021 19:00,173.46,178.27,172.4,177.84,32114701,176.3605,234898,92.78426634,64.59623164,-0.316302862,-7.215733656,0.02359848
12/15/2021 20:00,177.8301,179.5,177.76,179.3,25297759,178.7376,200248,97.2180493,68.93248749,-0.581987068,-2.781950704,0.031111622
12/15/2021 21:00,179.3,179.79,179.24,179.56,5320180,179.3158,6352,96.92480479,69.64549441,-0.739038317,-3.075195208,0.041289724
12/15/2021 22:00,179.56,179.95,179.3,179.88,3644515,178.9043,3139,99.08367368,70.54159709,-0.821912286,-0.916326317,0.037190797
12/15/2021 23:00,179.88,180.3,179.3,180,221920,180.0124,2308,96.24493066,70.8886636,-0.839312153,-3.755069344,0.037583583
12/16/2021 0:00,180,180.08,179.7,179.72,194950,179.8816,1542,92.74019927,68.85034942,-0.787321972,-7.259800731,0.0105713
12/16/2021 9:00,180.55,180.68,180.14,180.57,87442,180.396,2100,98.68565693,71.52689557,-0.764884335,-1.314343067,0.007083101
12/16/2021 10:00,180.59,180.92,180.52,180.84,44262,180.7258,1263,99.07076151,72.33992166,-0.72338832,-0.929238489,0.007128536
12/16/2021 11:00,180.83,181.25,180.6,180.7,127997,180.8225,1922,93.84732415,71.20458007,-0.644308189,-6.152675855,0.004558595
12/16/2021 12:00,180.64,180.9,180.01,180.18,399737,180.444,5466,88.03024879,66.99853601,-0.520097359,-11.96975121,0.001
12/16/2021 13:00,180.7,180.84,178.852,179.73,1150220,179.923,9666,82.99624127,63.50269328,-0.377392646,-17.00375873,5.56E-05
12/16/2021 14:00,179.74,181.14,176.5,176.52,20121237,178.8138,176748,47.08698765,45.33208487,-0.053580276,-52.91301235,-0.022428975
12/16/2021 15:00,176.53,179.15,174.53,175.7826,27076375,175.781,227970,38.22146893,42.33525372,0.209098687,-61.77853107,-0.027966158
12/16/2021 16:00,175.78,175.79,174.24,174.79,14506258,174.9398,129225,27.00564972,38.63296375,0.435500036,-72.99435028,-0.032706143
12/16/2021 17:00,174.78,175.32,173.12,173.1552,14819805,174.4227,128370,0.43296433,33.44523194,0.667286051,-99.56703567,-0.038987679
12/16/2021 18:00,173.15,174.44,173.15,173.595,10297608,173.8223,93885,5.842558426,35.93752155,0.756379482,-94.15744157,-0.034134535
12/16/2021 19:00,173.6,173.79,170.8,171.5909,20253531,172.1051,174860,7.568421053,30.35860365,0.905605564,-92.43157895,-0.027923748
12/16/2021 20:00,171.59,173.87,170.75,172.25,29141101,172.1982,236713,14.28571429,33.98805503,0.912675714,-85.71428571,-0.020096415
12/16/2021 21:00,172.26,172.57,171,172.34,2423639,172.2642,5737,15.14285714,34.49011573,0.864513105,-84.85714286,-0.01401682
12/16/2021 22:00,172.35,172.3799,171.48,171.62,469924,172.046,3952,8.285714286,32.36912245,0.833978338,-91.71428571,-0.008866035
12/16/2021 23:00,171.64,171.88,171.02,171.3,149978,171.4469,2351,5.238095238,31.44361633,0.788665176,-94.76190476,-0.013220427
12/17/2021 0:00,171.3,172.2599,171.25,172.12,122946,171.8094,1491,13.04761905,36.45736059,0.661914936,-86.95238095,0.003083497
12/17/2021 9:00,171.66,171.66,170.03,170.98,95478,170.8453,2512,8.550855086,32.85945087,0.614339942,-91.44914491,-0.007373004
12/17/2021 10:00,170.96,170.97,170.2,170.25,44677,170.511,1300,1.98019802,30.76565701,0.591318973,-98.01980198,-0.01212719
12/17/2021 11:00,170.3,171,170.3,170.95,40420,170.7155,1007,8.280828083,35.04009357,0.492287802,-91.71917192,-0.003903974
